cloneId	geneSymbol	T0_A	T0_B	T0_C	T16_A	T16_B	T16_C
TRCN0000021562	TRPM7	8.02729383670536	7.63238450435353	8.24669123514384	9.04019151217794	9.33963081265659	8.14060955223929
TRCN0000021563	TRPM7	11.7779665703483	11.6784417875145	11.6613773652308	10.2406923498214	10.5515278934868	10.8591274692437
TRCN0000013518	TSC22D2	12.2428260558137	12.3068343045046	12.1715957863688	11.7846060955753	11.9092766187855	11.8353488956618
TRCN0000013519	TSC22D2	11.6403606099701	11.6773765485938	11.7297608689544	11.5212070387266	11.1802305534888	11.4266472275325
TRCN0000013520	TSC22D2	12.3730482215097	12.4217143848108	12.4113976915571	11.7578475441788	11.6847670722344	11.6922500521026
TRCN0000013521	TSC22D2	11.2911081335652	11.5386220359457	11.7658992370071	11.4882133056038	11.0470977785685	11.1646778468057
TRCN0000013522	TSC22D2	12.4160983419109	12.5454833897834	12.4295917863142	12.5428298139949	12.4639854020262	12.3525870860183
TRCN0000037534	TTBK1	5.27266486623096	4.79013729652407	5.22595663954513	6.31952700650724	4.19050935095056	6.0864278284244
TRCN0000037535	TTBK1	4.77280535877709	4.25143200033626	4.06430882275204	5.36711040997304	5.48301789363511	5.43611504478418
TRCN0000037536	TTBK1	4.910305500432	4.97296999258941	4.97160958806109	6.59593734188048	6.18932214083806	5.7413235485578
TRCN0000037537	TTBK1	5.82996065939475	5.96998864127466	6.03533948364972	7.87430292063886	7.4954110802713	7.77981509646451
TRCN0000037538	TTBK1	11.6979308977233	11.6810562333162	11.6575697710887	12.08500325534	11.7421024626981	12.1277105984381
TRCN0000014203	TUBB3	10.1255722260703	9.97597398744096	10.3390942255037	10.7948865572925	10.7557997250614	10.409060802421
TRCN0000014204	TUBB3	7.4939092930143	7.92681034126477	7.47481131466315	5.5760955392367	5.19833368791455	6.33838937045655
TRCN0000014205	TUBB3	9.12046904630822	9.11314752060916	8.89437091115874	7.83849839300196	5.69187327754915	3.44894090081423
TRCN0000014206	TUBB3	10.8627660623732	10.8738735200963	10.7193278309659	10.7211747252451	9.80724461838015	10.52191536522
TRCN0000014207	TUBB3	5.53916815120224	5.35780280119727	5.40803297208505	6.97560128389511	7.2814178572502	7.28818984909934
TRCN0000116922	TUBB6	11.4508538148056	11.0352266702473	11.3434934601957	9.78227584822861	9.76819999708962	10.4680182444741
TRCN0000116923	TUBB6	10.032753484523	10.0917873671013	9.84014939276275	11.0620626629962	11.328105417986	11.0627122837947
TRCN0000116924	TUBB6	11.7423693547514	11.8132359667692	11.6861983247446	12.2206078282064	11.7809110741891	11.8337245621022
TRCN0000116925	TUBB6	11.7731316643548	11.977406772451	11.7833949463217	11.9415510696271	11.9750814798581	12.0297547473077
TRCN0000116926	TUBB6	9.52990268782883	9.8908589361705	9.16187508978867	5.23917885597141	9.26795211678095	8.6953345682179
TRCN0000005717	TUFT1	12.4409979080598	12.419859954934	12.4041544047188	12.2245343913015	12.3798418683131	12.2505864402855
TRCN0000005718	TUFT1	10.0975110421146	9.986321399084	10.3343045169663	11.6599589541254	10.8806735820711	11.21476560962
TRCN0000005719	TUFT1	3.8498259872054	3.87734781782261	3.62631495499753	4.1919968372031	3.23468022651824	4.21456414866714
TRCN0000005720	TUFT1	9.04732766239465	8.75589024863008	8.0061849675894	8.61870913904417	9.77658037213605	9.86326107102984
TRCN0000005721	TUFT1	9.54171669800094	9.68105094443316	10.1364603765594	9.94007790925317	10.1951511763921	9.56651218268177
TRCN0000084023	TULP1	9.89513805491586	10.0414801868836	10.5036805030625	10.9369660236068	11.1200340306026	10.507534907252
TRCN0000084024	TULP1	10.1643274483413	10.0463202126163	10.4447560321123	9.00474631665717	10.0527779674532	10.202994326679
TRCN0000084025	TULP1	7.27446594040516	6.33754719943464	6.55697925664883	8.55343313965961	7.87188485123949	8.09105078349872
TRCN0000084027	TULP1	8.62621039471463	7.81556642842287	5.72304029886615	5.89252049129176	6.73172368457868	5.57799724234458
